Wavenumber,Intensity
1.362000000000000000e+03,1.065568019943019173e+01
1.363000000000000000e+03,1.063928062678062503e+01
1.364000000000000000e+03,1.063347578347578271e+01
1.365000000000000000e+03,1.062045940170940206e+01
1.366000000000000000e+03,1.060594729344729359e+01
1.367000000000000000e+03,1.064039351851852366e+01
1.368000000000000000e+03,1.068247863247863449e+01
1.369000000000000000e+03,1.072652688746438798e+01
1.370000000000000000e+03,1.077078881766381713e+01
1.371000000000000000e+03,1.077146100427350284e+01
1.372000000000000000e+03,1.076928418803418630e+01
1.373000000000000000e+03,1.071756143162392583e+01
1.374000000000000000e+03,1.066465455840455689e+01
1.375000000000000000e+03,1.061676460113960196e+01
1.376000000000000000e+03,1.056841168091168370e+01
1.377000000000000000e+03,1.051108885327634468e+01
1.378000000000000000e+03,1.045295584045583404e+01
1.379000000000000000e+03,1.038620014245013934e+01
1.380000000000000000e+03,1.031036324786324698e+01
1.381000000000000000e+03,1.016959579772080424e+01
1.382000000000000000e+03,1.003530982905981617e+01
1.383000000000000000e+03,9.935176282051271457e+00
1.384000000000000000e+03,9.828632478632471248e+00
1.385000000000000000e+03,9.695846688034185590e+00
1.386000000000000000e+03,9.588434829059828246e+00
1.387000000000000000e+03,9.564489850427346340e+00
1.388000000000000000e+03,9.547987891737891530e+00
1.389000000000000000e+03,9.551615918803419092e+00
1.390000000000000000e+03,9.554353632478632008e+00
1.391000000000000000e+03,9.555079237891737520e+00
1.392000000000000000e+03,9.563283475783478593e+00
1.393000000000000000e+03,9.585777243589745922e+00
1.394000000000000000e+03,9.626210826210829907e+00
1.395000000000000000e+03,9.695868945868944877e+00
1.396000000000000000e+03,9.780965099715094979e+00
1.397000000000000000e+03,9.887629095441610616e+00
1.398000000000000000e+03,9.993634259259270181e+00
1.399000000000000000e+03,1.009884704415954992e+01
1.400000000000000000e+03,1.020512820512820618e+01
1.401000000000000000e+03,1.031251780626780246e+01
1.402000000000000000e+03,1.041799323361824747e+01
1.403000000000000000e+03,1.052175480769231619e+01
1.404000000000000000e+03,1.060954415954416241e+01
1.405000000000000000e+03,1.068500712250712148e+01
1.406000000000000000e+03,1.076221509971509604e+01
1.407000000000000000e+03,1.084058048433049493e+01
1.408000000000000000e+03,1.087172364672364822e+01
1.409000000000000000e+03,1.087607727920228129e+01
1.410000000000000000e+03,1.087651353276353383e+01
1.411000000000000000e+03,1.087506232193732281e+01
1.412000000000000000e+03,1.085915242165241779e+01
1.413000000000000000e+03,1.083738425925925775e+01
1.414000000000000000e+03,1.083733974358974450e+01
1.415000000000000000e+03,1.084459579772079785e+01
1.416000000000000000e+03,1.086552706552706482e+01
1.417000000000000000e+03,1.089019764957265224e+01
1.418000000000000000e+03,1.090651709401709368e+01
1.419000000000000000e+03,1.092102920227920215e+01
1.420000000000000000e+03,1.096607905982905962e+01
1.421000000000000000e+03,1.101614583333333108e+01
1.422000000000000000e+03,1.102786680911681039e+01
1.423000000000000000e+03,1.103512286324786373e+01
1.424000000000000000e+03,1.105252849002849125e+01
1.425000000000000000e+03,1.107066862535612373e+01
1.426000000000000000e+03,1.110287571225070913e+01
1.427000000000000000e+03,1.113526531339031145e+01
1.428000000000000000e+03,1.112510683760683605e+01
1.429000000000000000e+03,1.111547809829059830e+01
1.430000000000000000e+03,1.111765491452991483e+01
1.431000000000000000e+03,1.111838497150997185e+01
1.432000000000000000e+03,1.110242165242165058e+01
1.433000000000000000e+03,1.108349804131053773e+01
1.434000000000000000e+03,1.104213853276353241e+01
1.435000000000000000e+03,1.100901442307692335e+01
1.436000000000000000e+03,1.102134971509971528e+01
1.437000000000000000e+03,1.100360131766379901e+01
1.438000000000000000e+03,1.085775462962961768e+01
1.439000000000000000e+03,1.072623753561253324e+01
1.440000000000000000e+03,1.064351851851851904e+01
1.441000000000000000e+03,1.056099091880342300e+01
1.442000000000000000e+03,1.047899750712249656e+01
1.443000000000000000e+03,1.041052795584045221e+01
1.444000000000000000e+03,1.037352207977207819e+01
1.445000000000000000e+03,1.035659277065527029e+01
1.446000000000000000e+03,1.037908653846153584e+01
1.447000000000000000e+03,1.040429576210826568e+01
1.448000000000000000e+03,1.043404558404558635e+01
1.449000000000000000e+03,1.045932158119658162e+01
1.450000000000000000e+03,1.047818732193732316e+01
1.451000000000000000e+03,1.051200142450142216e+01
1.452000000000000000e+03,1.056424501424502083e+01
1.453000000000000000e+03,1.063794070512821399e+01
1.454000000000000000e+03,1.073444622507122936e+01
1.455000000000000000e+03,1.085327635327635321e+01
1.456000000000000000e+03,1.099259259259258670e+01
1.457000000000000000e+03,1.112380698005699742e+01
1.458000000000000000e+03,1.124861111111112244e+01
1.459000000000000000e+03,1.136650641025641661e+01
1.460000000000000000e+03,1.147970085470085522e+01
1.461000000000000000e+03,1.161903044871794144e+01
1.462000000000000000e+03,1.177358440170942266e+01
1.463000000000000000e+03,1.192716791310542668e+01
1.464000000000000000e+03,1.208027065527066313e+01
1.465000000000000000e+03,1.222671830484330613e+01
1.466000000000000000e+03,1.237038817663817269e+01
1.467000000000000000e+03,1.247473735754987167e+01
1.468000000000000000e+03,1.256543803418804295e+01
1.469000000000000000e+03,1.263409009971510244e+01
1.470000000000000000e+03,1.269649216524216584e+01
1.471000000000000000e+03,1.276895922364671954e+01
1.472000000000000000e+03,1.284369658119659086e+01
1.473000000000000000e+03,1.284789440883190714e+01
1.474000000000000000e+03,1.283991274928774828e+01
1.475000000000000000e+03,1.277190170940170866e+01
1.476000000000000000e+03,1.269643874643874781e+01
1.477000000000000000e+03,1.263374732905982079e+01
1.478000000000000000e+03,1.257207086894586290e+01
1.479000000000000000e+03,1.254533920940170866e+01
1.480000000000000000e+03,1.251994301994302106e+01
1.481000000000000000e+03,1.226598112535613794e+01
1.482000000000000000e+03,1.201423611111108514e+01
1.483000000000000000e+03,1.182049946581194888e+01
1.484000000000000000e+03,1.162104700854699857e+01
1.485000000000000000e+03,1.134967058404558493e+01
1.486000000000000000e+03,1.108662749287750415e+01
1.487000000000000000e+03,1.089071403133900517e+01
1.488000000000000000e+03,1.070089031339029972e+01
1.489000000000000000e+03,1.054633636039885403e+01
1.490000000000000000e+03,1.037976317663817838e+01
1.491000000000000000e+03,1.015990473646724723e+01
1.492000000000000000e+03,9.952065527065505179e+00
1.493000000000000000e+03,9.786627492877478574e+00
1.494000000000000000e+03,9.648112535612533236e+00
1.495000000000000000e+03,9.587161680911680861e+00
1.496000000000000000e+03,9.557407407407403355e+00
1.497000000000000000e+03,9.602394943019948670e+00
1.498000000000000000e+03,9.650988247863253378e+00
1.499000000000000000e+03,9.706859864672367166e+00
1.500000000000000000e+03,9.765402421652421339e+00
1.501000000000000000e+03,9.828530092592590250e+00
1.502000000000000000e+03,9.913986823361838674e+00
1.503000000000000000e+03,1.003226050569801586e+01
1.504000000000000000e+03,1.016111111111111676e+01
1.505000000000000000e+03,1.030332977207977230e+01
1.506000000000000000e+03,1.042749287749287390e+01
1.507000000000000000e+03,1.053198005698007123e+01
1.508000000000000000e+03,1.064207621082622168e+01
1.509000000000000000e+03,1.075744747150997682e+01
1.510000000000000000e+03,1.085238603988604034e+01
1.511000000000000000e+03,1.093075142450142145e+01
1.512000000000000000e+03,1.101424501424502722e+01
1.513000000000000000e+03,1.110131766381767271e+01
1.514000000000000000e+03,1.120791488603989094e+01
1.515000000000000000e+03,1.132618856837606813e+01
1.516000000000000000e+03,1.133148148148148415e+01
1.517000000000000000e+03,1.127923789173788549e+01
1.518000000000000000e+03,1.117218660968659805e+01
1.519000000000000000e+03,1.104157763532763070e+01
1.520000000000000000e+03,1.086075498575498699e+01
1.521000000000000000e+03,1.066193910256411215e+01
1.522000000000000000e+03,1.050687321937319929e+01
1.523000000000000000e+03,1.036465455840454553e+01
1.524000000000000000e+03,1.023888888888888182e+01
1.525000000000000000e+03,1.011698717948717885e+01
1.526000000000000000e+03,1.000307158119658624e+01
1.527000000000000000e+03,9.890602742165228278e+00
1.528000000000000000e+03,9.771082621082610942e+00
1.529000000000000000e+03,9.650632122507117217e+00
1.530000000000000000e+03,9.611645299145298083e+00
1.531000000000000000e+03,9.579718660968660870e+00
1.532000000000000000e+03,9.463069800569783752e+00
1.533000000000000000e+03,9.342619301994291803e+00
1.534000000000000000e+03,9.323851495726495742e+00
1.535000000000000000e+03,9.304331374643874497e+00
1.536000000000000000e+03,9.241203703703705585e+00
1.537000000000000000e+03,9.179985754985748869e+00
1.538000000000000000e+03,9.145156695156691384e+00
1.539000000000000000e+03,9.112446581196579132e+00
1.540000000000000000e+03,9.097934472934472439e+00
1.541000000000000000e+03,9.081784188034188077e+00
1.542000000000000000e+03,9.055662393162389634e+00
1.543000000000000000e+03,9.030186075498573217e+00
1.544000000000000000e+03,9.007692307692305889e+00
1.545000000000000000e+03,8.995481659544159569e+00
1.546000000000000000e+03,9.020877849002847171e+00
1.547000000000000000e+03,9.060327635327645623e+00
1.548000000000000000e+03,9.141595441595448790e+00
1.549000000000000000e+03,9.220143340455843273e+00
1.550000000000000000e+03,9.291978276353276556e+00
1.551000000000000000e+03,9.369239672364669147e+00
1.552000000000000000e+03,9.457763532763545200e+00
1.553000000000000000e+03,9.520285790598292053e+00
1.554000000000000000e+03,9.536974715099715283e+00
1.555000000000000000e+03,9.567552528490029573e+00
1.556000000000000000e+03,9.619070512820512064e+00
1.557000000000000000e+03,9.671220619658129181e+00
1.558000000000000000e+03,9.724189814814819144e+00
1.559000000000000000e+03,9.768246972934473860e+00
1.560000000000000000e+03,9.802350427350427609e+00
1.561000000000000000e+03,9.814654558404559026e+00
1.562000000000000000e+03,9.805947293447292878e+00
1.563000000000000000e+03,9.803182870370370949e+00
1.564000000000000000e+03,9.805359686609687486e+00
1.565000000000000000e+03,9.803730413105412822e+00
1.566000000000000000e+03,9.799376780626781525e+00
1.567000000000000000e+03,9.784232549857547312e+00
1.568000000000000000e+03,9.762464387464385496e+00
1.569000000000000000e+03,9.727359330484329547e+00
1.570000000000000000e+03,9.685274216524216939e+00
1.571000000000000000e+03,9.657776887464388338e+00
1.572000000000000000e+03,9.636734330484326705e+00
1.573000000000000000e+03,9.626286502849001891e+00
1.574000000000000000e+03,9.619756054131054057e+00
1.575000000000000000e+03,9.742321047008546842e+00
1.576000000000000000e+03,9.904131054131047662e+00
1.577000000000000000e+03,1.014058493589747023e+01
1.578000000000000000e+03,1.039527243589745886e+01
1.579000000000000000e+03,1.059812143874644796e+01
1.580000000000000000e+03,1.079113247863247871e+01
1.581000000000000000e+03,1.093003472222221717e+01
1.582000000000000000e+03,1.106136930199432022e+01
1.583000000000000000e+03,1.103484241452991199e+01
1.584000000000000000e+03,1.099348290598290667e+01
1.585000000000000000e+03,1.093280359686609771e+01
1.586000000000000000e+03,1.087112713675214160e+01
1.587000000000000000e+03,1.082521812678062112e+01
1.588000000000000000e+03,1.077927350427349928e+01
1.589000000000000000e+03,1.072412749287749101e+01
1.590000000000000000e+03,1.067151887464387450e+01
1.591000000000000000e+03,1.065773237179487332e+01
1.592000000000000000e+03,1.064458689458689555e+01
1.593000000000000000e+03,1.063733084045584043e+01
1.594000000000000000e+03,1.063262108262108185e+01
1.595000000000000000e+03,1.064423076923076827e+01
1.596000000000000000e+03,1.064773860398860528e+01
1.597000000000000000e+03,1.061218393874643340e+01
1.598000000000000000e+03,1.058555911680911699e+01
1.599000000000000000e+03,1.059281517094017033e+01
1.600000000000000000e+03,1.059900284900284895e+01
1.601000000000000000e+03,1.060190527065527100e+01
1.602000000000000000e+03,1.061340811965812492e+01
1.603000000000000000e+03,1.064678596866097138e+01
1.604000000000000000e+03,1.069243233618233901e+01
1.605000000000000000e+03,1.076426727207977230e+01
1.606000000000000000e+03,1.083584401709401313e+01
1.607000000000000000e+03,1.090695334757835688e+01
1.608000000000000000e+03,1.096438746438746747e+01
1.609000000000000000e+03,1.100066773504273598e+01
1.610000000000000000e+03,1.104754273504273421e+01
1.611000000000000000e+03,1.110849358974358658e+01
1.612000000000000000e+03,1.116200142450142963e+01
1.613000000000000000e+03,1.120698896011396428e+01
1.614000000000000000e+03,1.124066061253561344e+01
1.615000000000000000e+03,1.126315438034187899e+01
1.616000000000000000e+03,1.128839031339031074e+01
1.617000000000000000e+03,1.131596331908832198e+01
1.618000000000000000e+03,1.130754985754985320e+01
1.619000000000000000e+03,1.127272079772079572e+01
1.620000000000000000e+03,1.125436253561253430e+01
1.621000000000000000e+03,1.124638087606837544e+01
1.622000000000000000e+03,1.122188390313389839e+01
1.623000000000000000e+03,1.118850605413105193e+01
1.624000000000000000e+03,1.113618233618233333e+01
1.625000000000000000e+03,1.107523148148148273e+01
1.626000000000000000e+03,1.102215990028490289e+01
1.627000000000000000e+03,1.097209312678061899e+01
1.628000000000000000e+03,1.092533831908831488e+01
1.629000000000000000e+03,1.087962517806267826e+01
1.630000000000000000e+03,1.079976851851851904e+01
1.631000000000000000e+03,1.071124465811966253e+01
1.632000000000000000e+03,1.061727207977206788e+01
1.633000000000000000e+03,1.052221777065526176e+01
1.634000000000000000e+03,1.040567129629629051e+01
1.635000000000000000e+03,1.028594640313390229e+01
1.636000000000000000e+03,1.010890313390314255e+01
1.637000000000000000e+03,9.926050569800546342e+00
1.638000000000000000e+03,9.783644943019931262e+00
1.639000000000000000e+03,9.643603098290594033e+00
1.640000000000000000e+03,9.576210826210825644e+00
1.641000000000000000e+03,9.509793447293450441e+00
1.642000000000000000e+03,9.422720797720785413e+00
1.643000000000000000e+03,9.335407763532755254e+00
1.644000000000000000e+03,9.243981481481478468e+00
1.645000000000000000e+03,9.159032229344729714e+00
1.646000000000000000e+03,9.137989672364673410e+00
1.647000000000000000e+03,9.110590277777767199e+00
1.648000000000000000e+03,9.040206552706546717e+00
1.649000000000000000e+03,8.978116096866095575e+00
1.650000000000000000e+03,8.957799145299144783e+00
1.651000000000000000e+03,8.936160078347578306e+00
1.652000000000000000e+03,8.909312678062674351e+00
1.653000000000000000e+03,8.894965277777780344e+00
1.654000000000000000e+03,8.920361467236467945e+00
1.655000000000000000e+03,8.959179131054129996e+00
1.656000000000000000e+03,9.033190883190879816e+00
1.657000000000000000e+03,9.101299857549864925e+00
1.658000000000000000e+03,9.156445868945873201e+00
1.659000000000000000e+03,9.209561965811966289e+00
1.660000000000000000e+03,9.258903133903132243e+00
1.661000000000000000e+03,9.304598468660966404e+00
1.662000000000000000e+03,9.344506766381771357e+00
1.663000000000000000e+03,9.373050213675215403e+00
1.664000000000000000e+03,9.386111111111112848e+00
1.665000000000000000e+03,9.415197649572649041e+00
1.666000000000000000e+03,9.463087606837603971e+00
1.667000000000000000e+03,9.523237179487189508e+00
1.668000000000000000e+03,9.595797720797726527e+00
1.669000000000000000e+03,9.583929843304838769e+00
1.670000000000000000e+03,9.498308404558404305e+00
1.671000000000000000e+03,9.418068910256414128e+00
1.672000000000000000e+03,9.341880341880331784e+00
1.673000000000000000e+03,9.285964209401706526e+00
1.674000000000000000e+03,9.243153490028488406e+00
1.675000000000000000e+03,9.186320334757834161e+00
1.676000000000000000e+03,9.121741452991454224e+00
1.677000000000000000e+03,9.081374643874639219e+00
1.678000000000000000e+03,9.052350427350425832e+00
1.679000000000000000e+03,9.032701210826211025e+00
1.680000000000000000e+03,9.016737891737891530e+00
1.681000000000000000e+03,8.972849893162395674e+00
1.682000000000000000e+03,8.919880698005691499e+00
1.683000000000000000e+03,8.905386396011396144e+00
1.684000000000000000e+03,8.901032763532763070e+00
1.685000000000000000e+03,8.911102207977208423e+00
1.686000000000000000e+03,8.924163105413104091e+00
1.687000000000000000e+03,8.938479344729346465e+00
1.688000000000000000e+03,8.952991452991454935e+00
1.689000000000000000e+03,9.010692663817666315e+00
1.690000000000000000e+03,9.073094729344729714e+00
1.691000000000000000e+03,9.068750000000001421e+00
1.692000000000000000e+03,9.060042735042735274e+00
1.693000000000000000e+03,9.113621794871800574e+00
1.694000000000000000e+03,9.167975427350427253e+00
1.695000000000000000e+03,9.158542556980057370e+00
1.696000000000000000e+03,9.152172364672361837e+00
1.697000000000000000e+03,9.205141559829066011e+00
1.698000000000000000e+03,9.265527065527077610e+00
1.699000000000000000e+03,9.404843304843311103e+00
1.700000000000000000e+03,9.545762108262106693e+00
1.701000000000000000e+03,9.698139245014237630e+00
1.702000000000000000e+03,9.849706196581216489e+00
1.703000000000000000e+03,9.997004095441608840e+00
1.704000000000000000e+03,1.013447293447293873e+01
1.705000000000000000e+03,1.023170405982905962e+01
1.706000000000000000e+03,1.033214921652421125e+01
1.707000000000000000e+03,1.044316684472935997e+01
1.708000000000000000e+03,1.054693732193732991e+01
1.709000000000000000e+03,1.063110754985755335e+01
1.710000000000000000e+03,1.073575498575498521e+01
1.711000000000000000e+03,1.088668091168090513e+01
1.712000000000000000e+03,1.095210113960112608e+01
1.713000000000000000e+03,1.085414440883189968e+01
1.714000000000000000e+03,1.077826745014244914e+01
1.715000000000000000e+03,1.073835915242165306e+01
1.716000000000000000e+03,1.067816951566952177e+01
1.717000000000000000e+03,1.058964565527064394e+01
1.718000000000000000e+03,1.051693376068375763e+01
1.719000000000000000e+03,1.046323896011395860e+01
1.720000000000000000e+03,1.040455840455840431e+01
1.721000000000000000e+03,1.034070512820513166e+01
1.722000000000000000e+03,1.028986823361822722e+01
1.723000000000000000e+03,1.025068554131053666e+01
1.724000000000000000e+03,1.020044515669515306e+01
1.725000000000000000e+03,1.014167111823361722e+01
1.726000000000000000e+03,1.013655626780626662e+01
1.727000000000000000e+03,1.016703169515669991e+01
1.728000000000000000e+03,1.018871082621082813e+01
1.729000000000000000e+03,1.020539975071225136e+01
1.730000000000000000e+03,1.022306801994301928e+01
1.731000000000000000e+03,1.024120815527065531e+01
1.732000000000000000e+03,1.024695512820512810e+01
1.733000000000000000e+03,1.024768073361823362e+01
1.734000000000000000e+03,1.029131054131054412e+01
1.735000000000000000e+03,1.034935897435897445e+01
1.736000000000000000e+03,1.037777777777778176e+01
1.737000000000000000e+03,1.039809472934473256e+01
1.738000000000000000e+03,1.039932336182336137e+01
1.739000000000000000e+03,1.039642094017093932e+01
1.740000000000000000e+03,1.040286680911680861e+01
1.741000000000000000e+03,1.041084846866097102e+01
1.742000000000000000e+03,1.040063212250712077e+01
1.743000000000000000e+03,1.038829683048432884e+01
1.744000000000000000e+03,1.036039886039885793e+01
1.745000000000000000e+03,1.033137464387464277e+01
1.746000000000000000e+03,1.032274750712250544e+01
1.747000000000000000e+03,1.031446759259258528e+01
1.748000000000000000e+03,1.025787037037036598e+01
1.749000000000000000e+03,1.020074341168090903e+01
1.750000000000000000e+03,1.013181089743589780e+01
1.751000000000000000e+03,1.006368856837605996e+01
1.752000000000000000e+03,1.000491452991452235e+01
1.753000000000000000e+03,9.944618055555549674e+00
1.754000000000000000e+03,9.872783119658116391e+00
1.755000000000000000e+03,9.826433404558406082e+00
1.756000000000000000e+03,9.920762108262126233e+00
1.757000000000000000e+03,1.003648059116811986e+01
1.758000000000000000e+03,1.024327813390315356e+01
1.759000000000000000e+03,1.043640491452992158e+01
1.760000000000000000e+03,1.058297720797720842e+01
1.761000000000000000e+03,1.074199163105416588e+01
1.762000000000000000e+03,1.093572827635330391e+01
1.763000000000000000e+03,1.094623842592588936e+01
1.764000000000000000e+03,1.053046652421650542e+01
1.765000000000000000e+03,1.016292735042735096e+01
1.766000000000000000e+03,9.890099715099665900e+00
1.767000000000000000e+03,9.622159900284865230e+00
1.768000000000000000e+03,9.362393162393139789e+00
1.769000000000000000e+03,9.138118767806259868e+00
1.770000000000000000e+03,8.964699074074074403e+00
1.771000000000000000e+03,8.874795227920229124e+00
1.772000000000000000e+03,8.887856125356126569e+00
1.773000000000000000e+03,8.901268696581196238e+00
1.774000000000000000e+03,8.915055199430197419e+00
1.775000000000000000e+03,8.921652421652419562e+00
1.776000000000000000e+03,8.921652421652421339e+00
1.777000000000000000e+03,9.078828347578385305e+00
1.778000000000000000e+03,9.360363247863270786e+00
1.779000000000000000e+03,9.723076923076940048e+00
1.780000000000000000e+03,1.014102564102564052e+01
1.781000000000000000e+03,1.063233618233627809e+01
1.782000000000000000e+03,1.116638176638183744e+01
1.783000000000000000e+03,1.162376246438750194e+01
1.784000000000000000e+03,1.204316239316241166e+01
1.785000000000000000e+03,1.133375623219373196e+01
1.786000000000000000e+03,1.015319622507101371e+01
1.787000000000000000e+03,8.772800925925732685e+00
1.788000000000000000e+03,7.323041310541181126e+00
1.789000000000000000e+03,6.118643162393111901e+00
1.790000000000000000e+03,4.983796296296295836e+00
1.791000000000000000e+03,5.987464387464652482e+00
1.792000000000000000e+03,7.473504273504472550e+00
1.793000000000000000e+03,1.785309383903240388e+01
1.794000000000000000e+03,2.976826032763585772e+01
1.795000000000000000e+03,3.956432514245014431e+01
1.796000000000000000e+03,4.909732905983076279e+01
1.797000000000000000e+03,5.855975338319214529e+01
1.798000000000000000e+03,6.801656873219457111e+01
1.799000000000000000e+03,8.890522613960209242e+01
1.800000000000000000e+03,1.102307692307692264e+02
